timestamp,hosts,containers_total,total_cpu_cores,total_mem_mb,total_swap_mb,total_disk_gb,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,mem_used_mb,mem_used_pct,swap_used_pct,disk_used_pct,disk_read_bps,disk_write_bps,disk_latency_ms,disk_iops,net_in_bps,net_out_bps,net_err_rate,load1,proc_running,ctr_cpu_total_pct,ctr_mem_used_pct_of_limit,ctr_unhealthy_count,ctr_exited_count,anomaly,anomaly_type,failure,event_cpu_active,event_leak_active,event_io_active,degradation_active,ttf_minutes,failure_within_horizon
2026-02-17 11:19:10+00:00,2,10,32,16384,8192,2000,17.273198,17.273198,0.0,1.152311,82.726802,8486,51.798436,5.219292,52.086987,253622,30000,7.380763,6,49540,8681,0.000197,3.666583,35,0.0,10.0,0,0,0,0,0,0,0,0,0,362.666667,False
2026-02-17 11:19:20+00:00,2,10,32,16384,8192,2000,22.530414,22.530414,0.0,1.109384,77.469586,9568,58.401261,12.697616,52.178017,519067,240893,9.69536,18,35037,157986,5.3e-05,3.903621,27,0.0,10.0,0,0,0,0,0,0,0,0,0,362.5,False
2026-02-17 11:19:30+00:00,2,10,32,16384,8192,2000,18.373099,18.373099,0.0,1.544636,81.626901,7721,47.126287,5.806987,52.210572,50000,131054,6.686491,4,20431,22982,9.3e-05,5.468116,29,3.34513,10.0,0,0,0,0,0,0,0,0,0,362.333333,False
2026-02-17 11:19:40+00:00,2,10,32,16384,8192,2000,18.548714,18.548714,0.0,1.458543,81.451286,8459,51.632616,6.332935,53.478526,50000,82243,6.644237,3,10000,60409,0.000128,2.94227,37,4.347046,10.0,0,0,0,0,0,0,0,0,0,362.166667,False
2026-02-17 11:19:50+00:00,2,10,32,16384,8192,2000,24.813957,22.239184,2.574773,0.91545,75.186043,9526,58.144578,6.967462,52.869105,233273,30000,7.061773,6,10000,53604,1e-05,2.57203,44,3.40289,10.0,0,0,0,0,0,0,0,0,0,362.0,False
2026-02-17 11:20:00+00:00,2,10,32,16384,8192,2000,19.205544,17.984281,1.221264,1.266559,80.794456,8777,53.575495,11.966705,52.188829,107131,30000,6.576235,3,43066,34702,4.6e-05,4.617693,29,5.70571,10.0,0,0,0,0,0,0,0,0,0,361.833333,False
2026-02-17 11:20:10+00:00,2,10,32,16384,8192,2000,20.790307,20.790307,0.0,1.892314,79.209693,8903,54.340578,5.910778,51.989815,50000,187121,6.93144,5,28987,23916,0.000144,3.434779,27,1.155654,24.441538,0,0,0,0,0,0,0,0,0,361.666667,False
2026-02-17 11:20:20+00:00,2,10,32,16384,8192,2000,20.583835,19.547101,1.036734,1.446969,79.416165,7460,45.535493,5.052247,51.117656,261676,366535,8.92518,15,32053,8000,0.000105,3.34774,36,5.653165,10.0,0,0,0,0,0,0,0,0,0,361.5,False
2026-02-17 11:20:30+00:00,2,10,32,16384,8192,2000,18.792191,18.792191,0.0,1.316962,81.207809,8938,54.556055,6.651866,53.625567,64322,52057,6.328084,2,10000,8000,2e-05,1.965788,32,6.302722,10.0,0,0,0,0,0,0,0,0,0,361.333333,False
2026-02-17 11:20:40+00:00,2,10,32,16384,8192,2000,11.723907,11.723907,0.0,1.243085,88.276093,8834,53.921402,5.926523,52.945182,50922,46356,6.336949,2,131350,11145,2.4e-05,1.712074,31,4.115546,10.0,0,0,0,0,0,0,0,0,0,361.166667,False
2026-02-17 11:20:50+00:00,2,10,32,16384,8192,2000,18.737291,18.737291,0.0,1.860621,81.262709,7697,46.981935,6.918688,52.523445,50000,30000,7.252698,1,10000,25733,1.7e-05,2.859268,33,1.080075,10.0,0,0,0,0,0,0,0,0,0,361.0,False
2026-02-17 11:21:00+00:00,2,10,32,16384,8192,2000,24.883726,24.883726,0.0,2.398319,75.116274,9543,58.246449,9.161295,51.931856,331518,161815,8.823694,12,10000,8000,0.000226,5.35627,31,0.0,10.0,0,0,0,0,0,0,0,0,0,360.833333,False
2026-02-17 11:21:10+00:00,2,10,32,16384,8192,2000,17.757752,17.757752,0.0,0.547292,82.242248,9189,56.086659,11.002049,53.497491,242773,156773,7.960557,9,140614,53207,9.2e-05,2.266849,30,0.0,10.0,0,0,0,0,0,0,0,0,0,360.666667,False
2026-02-17 11:21:20+00:00,2,10,32,16384,8192,2000,22.895855,22.895855,0.0,1.957703,77.104145,8330,50.847043,6.350457,52.687149,185755,284896,8.261925,11,98980,11310,6.1e-05,4.331917,33,0.0,10.0,0,0,0,0,0,0,0,0,0,360.5,False
2026-02-17 11:21:30+00:00,2,10,32,16384,8192,2000,21.375147,21.375147,0.0,1.369874,78.624853,8692,53.052201,6.657006,54.054467,850208,36411,10.181463,21,10000,77203,3.2e-05,3.162026,33,0.0,15.683244,0,0,0,0,0,0,0,0,0,360.333333,False
2026-02-17 11:21:40+00:00,2,10,32,16384,8192,2000,21.806725,21.806725,0.0,2.55895,78.193275,9914,60.511057,5.209642,52.144536,50000,158371,7.20551,5,38517,33081,8.7e-05,3.628654,37,0.0,32.592259,0,0,0,0,0,0,0,0,0,360.166667,False
2026-02-17 11:21:50+00:00,2,10,32,16384,8192,2000,17.027272,17.027272,0.0,1.97752,82.972728,9633,58.800887,6.82473,53.834199,50000,181418,7.069956,5,38283,42839,7.3e-05,1.843201,29,0.0,10.0,0,0,0,0,0,0,0,0,0,360.0,False
2026-02-17 11:22:00+00:00,2,10,32,16384,8192,2000,20.328385,18.765609,1.562777,1.760329,79.671615,8224,50.195647,6.322282,49.85789,50000,51186,6.926338,2,102186,76699,5.6e-05,3.513599,31,0.986848,10.0,0,0,0,0,0,0,0,0,0,359.833333,False
2026-02-17 11:22:10+00:00,2,10,32,16384,8192,2000,15.613109,15.613109,0.0,1.821271,84.386891,6821,41.636655,6.279298,53.767147,422889,119358,8.603093,13,10000,14408,0.000127,0.828345,36,10.12686,25.901433,0,0,0,0,0,0,0,0,0,359.666667,False
2026-02-17 11:22:20+00:00,2,10,32,16384,8192,2000,17.212498,17.212498,0.0,1.668333,82.787502,10114,61.736847,7.855284,51.649382,148643,42881,7.142089,4,25247,9229,0.000288,2.471454,44,3.192556,20.505634,0,0,0,0,0,0,0,0,0,359.5,False
2026-02-17 11:22:30+00:00,2,10,32,16384,8192,2000,21.792682,18.36035,3.432332,1.379873,78.207318,9356,57.106962,7.98268,52.389286,52087,110665,6.254286,3,49296,63861,0.000181,3.878179,39,0.0,18.466636,0,0,0,0,0,0,0,0,0,359.333333,False
2026-02-17 11:22:40+00:00,2,10,32,16384,8192,2000,19.00351,19.00351,0.0,1.276001,80.99649,9221,56.286312,5.741656,52.88981,50000,1043594,11.445014,26,11591,8000,2e-05,1.033147,33,3.925283,22.767125,0,0,0,0,0,0,0,0,0,359.166667,False
2026-02-17 11:22:50+00:00,2,10,32,16384,8192,2000,20.522337,20.522337,0.0,1.520347,79.477663,10318,62.979427,11.4864,49.319875,336807,44126,7.78019,9,61940,21649,4.9e-05,3.411741,44,0.0,16.847354,0,0,0,0,0,0,0,0,0,359.0,False
2026-02-17 11:23:00+00:00,2,10,32,16384,8192,2000,16.206381,16.206381,0.0,1.694544,83.793619,9021,55.063308,6.517883,51.905255,269087,30000,7.287872,7,38981,11068,8.6e-05,4.030738,35,0.0,10.0,0,0,0,0,0,0,0,0,0,358.833333,False
2026-02-17 11:23:10+00:00,2,10,32,16384,8192,2000,18.787831,18.787831,0.0,1.829946,81.212169,9703,59.223554,6.93707,53.695546,50000,544736,8.468857,14,10000,54463,0.000136,3.848727,28,0.0,10.0,0,0,0,0,0,0,0,0,0,358.666667,False
2026-02-17 11:23:20+00:00,2,10,32,16384,8192,2000,16.491207,16.491207,0.0,0.822127,83.508793,9295,56.738079,6.129691,51.843427,132591,30000,7.76011,3,12376,35448,1.1e-05,1.599155,33,5.019595,10.0,0,0,0,0,0,0,0,0,0,358.5,False
2026-02-17 11:23:30+00:00,2,10,32,16384,8192,2000,19.665257,19.665257,0.0,1.287709,80.334743,9290,56.70643,7.177739,52.137822,558265,134534,9.442419,16,16650,41038,0.0001,3.443426,36,0.205399,10.0,0,0,0,0,0,0,0,0,0,358.333333,False
2026-02-17 11:23:40+00:00,2,10,32,16384,8192,2000,21.207313,19.139314,2.067999,1.817677,78.792687,9277,56.626016,5.790878,52.334334,221888,105597,7.966226,7,28848,58160,0.000245,2.671714,38,3.92125,13.606972,0,0,0,0,0,0,0,0,0,358.166667,False
2026-02-17 11:23:50+00:00,2,10,32,16384,8192,2000,17.972524,17.972524,0.0,1.127526,82.027476,8203,50.071417,10.452877,53.543832,87831,65903,7.099796,3,21004,13519,2.3e-05,2.031088,35,0.0,10.0,0,0,0,0,0,0,0,0,0,358.0,False
2026-02-17 11:24:00+00:00,2,10,32,16384,8192,2000,24.34358,20.585704,3.757876,1.803857,75.65642,10291,62.81323,5.099401,53.081558,548144,237919,10.447664,19,17311,31157,4e-06,4.922164,32,5.222465,10.0,0,0,0,0,0,0,0,0,0,357.833333,False
2026-02-17 11:24:10+00:00,2,10,32,16384,8192,2000,20.574181,18.29637,2.27781,1.61388,79.425819,10167,62.056812,9.625968,50.350336,348644,254107,8.804928,14,33123,10464,8e-06,3.696349,27,7.168796,10.0,0,0,0,0,0,0,0,0,0,357.666667,False
2026-02-17 11:24:20+00:00,2,10,32,16384,8192,2000,23.504217,22.714193,0.790023,1.28227,76.495783,8978,54.798845,5.190157,52.038332,125994,84001,7.100134,5,11077,42048,0.00012,4.178776,36,0.0,10.0,0,0,0,0,0,0,0,0,0,357.5,False
2026-02-17 11:24:30+00:00,2,10,32,16384,8192,2000,18.620664,18.620664,0.0,1.917439,81.379336,8961,54.694084,5.65783,52.856205,659675,30000,10.130466,16,59959,8000,0.000333,2.83713,34,0.0,10.0,0,0,0,0,0,0,0,0,0,357.333333,False
2026-02-17 11:24:40+00:00,2,10,32,16384,8192,2000,16.573024,16.573024,0.0,1.12825,83.426976,9724,59.352527,7.88718,54.119061,110202,80961,6.81164,4,43070,13723,0.000113,3.887111,40,0.724222,10.0,0,0,0,0,0,0,0,0,0,357.166667,False
2026-02-17 11:24:50+00:00,2,10,32,16384,8192,2000,21.43807,21.43807,0.0,2.079836,78.56193,8492,51.834601,5.390638,53.086803,117099,274524,8.473299,9,56994,8000,7.5e-05,3.909405,32,5.142392,10.0,0,0,0,0,0,0,0,0,0,357.0,False
2026-02-17 11:25:00+00:00,2,10,32,16384,8192,2000,16.776826,16.776826,0.0,2.102531,83.223174,9365,57.15989,6.355207,53.459591,50000,85541,6.66936,3,10000,17710,0.000371,1.683833,45,4.852528,10.0,0,0,0,0,0,0,0,0,0,356.833333,False
2026-02-17 11:25:10+00:00,2,10,32,16384,8192,2000,22.000255,19.227031,2.773224,0.948088,77.999745,9510,58.046872,8.572771,52.054146,482621,302001,9.909814,19,62287,57132,8.9e-05,4.092278,35,0.0,12.103219,0,0,0,0,0,0,0,0,0,356.666667,False
2026-02-17 11:25:20+00:00,2,10,32,16384,8192,2000,20.419239,20.419239,0.0,0.679402,79.580761,8662,52.873633,6.19038,52.559699,321396,297269,8.803233,15,72036,62161,5.7e-05,3.091769,31,6.404518,10.0,0,0,0,0,0,0,0,0,0,356.5,False
2026-02-17 11:25:30+00:00,2,10,32,16384,8192,2000,21.215091,20.132858,1.082234,1.859823,78.784909,8113,49.520581,6.656457,51.966977,50000,30000,6.192079,1,60049,25690,2.6e-05,6.69748,37,12.504165,16.548198,0,0,0,0,0,0,0,0,0,356.333333,False
2026-02-17 11:25:40+00:00,2,10,32,16384,8192,2000,21.881349,18.253711,3.627638,0.838066,78.118651,9512,58.060705,6.71297,52.096881,465181,526798,11.027117,24,178096,14489,9e-05,4.427137,37,0.0,10.0,0,0,0,0,0,0,0,0,0,356.166667,False
2026-02-17 11:25:50+00:00,2,10,32,16384,8192,2000,19.685504,17.336247,2.349256,1.175674,80.314496,9964,60.81584,5.781636,53.074975,505550,442743,10.583917,23,10000,8000,7.6e-05,3.11897,31,6.759201,11.045732,0,0,0,0,0,0,0,0,0,356.0,False
2026-02-17 11:26:00+00:00,2,10,32,16384,8192,2000,15.289495,15.289495,0.0,1.694371,84.710505,9460,57.744076,8.228307,54.589262,557023,33876,8.857794,14,59308,8000,8.8e-05,2.637978,29,0.0,10.0,0,0,0,0,0,0,0,0,0,355.833333,False
2026-02-17 11:26:10+00:00,2,10,32,16384,8192,2000,21.077282,18.86906,2.208222,1.034949,78.922718,8714,53.188786,7.160328,52.261891,93736,107273,6.926216,4,16767,24700,3.7e-05,5.553419,37,0.0,10.0,0,0,0,0,0,0,0,0,0,355.666667,False
2026-02-17 11:26:20+00:00,2,10,32,16384,8192,2000,20.493997,20.493997,0.0,1.603725,79.506003,8680,52.983714,8.471182,54.043984,55959,405252,8.478162,11,82984,10579,0.000233,2.851108,28,11.346744,10.0,0,0,0,0,0,0,0,0,0,355.5,False
2026-02-17 11:26:30+00:00,2,10,32,16384,8192,2000,17.854043,17.854043,0.0,1.402906,82.145957,6831,41.698488,11.265955,52.36109,309458,30000,7.547943,8,20864,14433,7.5e-05,3.178255,37,4.138106,10.0,0,0,0,0,0,0,0,0,0,355.333333,False
2026-02-17 11:26:40+00:00,2,10,32,16384,8192,2000,19.125718,19.125718,0.0,1.893051,80.874282,7503,45.794966,7.687151,52.652223,108540,244764,7.947796,8,43148,8000,5.2e-05,3.469405,33,2.430394,10.0,0,0,0,0,0,0,0,0,0,355.166667,False
2026-02-17 11:26:50+00:00,2,10,32,16384,8192,2000,25.205031,21.512218,3.692813,0.92971,74.794969,10317,62.97283,6.770501,53.293852,254313,71207,7.827743,7,43155,23999,5.7e-05,4.911252,44,5.473607,10.0,0,0,0,0,0,0,0,0,0,355.0,False
2026-02-17 11:27:00+00:00,2,10,32,16384,8192,2000,20.455153,20.455153,0.0,1.514408,79.544847,8895,54.294419,7.165165,53.75927,80984,30000,6.711985,2,12001,55630,0.000245,2.62062,36,9.062303,10.0,0,0,0,0,0,0,0,0,0,354.833333,False
2026-02-17 11:27:10+00:00,2,10,32,16384,8192,2000,21.196346,19.391312,1.805034,1.535155,78.803654,9237,56.380493,5.062778,51.351086,315347,160291,8.350945,11,49748,81036,0.000281,1.407811,28,1.333831,10.994238,0,0,0,0,0,0,0,0,0,354.666667,False
2026-02-17 11:27:20+00:00,2,10,32,16384,8192,2000,19.790807,19.790807,0.0,0.737608,80.209193,9815,59.908512,5.478612,52.608344,267377,558327,10.173799,20,84844,8000,3e-05,3.136648,20,1.337684,10.0,0,0,0,0,0,0,0,0,0,354.5,False
2026-02-17 11:27:30+00:00,2,10,32,16384,8192,2000,22.609277,21.884297,0.72498,1.970209,77.390723,9278,56.631015,8.124556,51.233147,127840,487032,9.423303,15,10538,11827,8.3e-05,3.50027,34,0.494003,10.0,0,0,0,0,0,0,0,0,0,354.333333,False
2026-02-17 11:27:40+00:00,2,10,32,16384,8192,2000,18.425704,18.425704,0.0,0.482881,81.574296,9850,60.123942,7.022659,52.158792,63525,30000,6.497737,2,16360,9187,0.000104,2.588392,26,5.991592,17.519341,0,0,0,0,0,0,0,0,0,354.166667,False
2026-02-17 11:27:50+00:00,2,10,32,16384,8192,2000,21.213007,20.802923,0.410084,0.774722,78.786993,9098,55.53127,5.423462,50.767571,354002,155652,9.463094,12,13100,33429,6.2e-05,3.641656,37,9.201249,10.0,0,0,0,0,0,0,0,0,0,354.0,False
2026-02-17 11:28:00+00:00,2,10,32,16384,8192,2000,21.604138,21.604138,0.0,0.635881,78.395862,9485,57.897528,5.217021,52.784173,435360,464474,10.969906,21,10000,12019,6.5e-05,2.424831,34,14.091413,10.479528,0,0,0,0,0,0,0,0,0,353.833333,False
2026-02-17 11:28:10+00:00,2,10,32,16384,8192,2000,17.842667,17.842667,0.0,1.354282,82.157333,10020,61.162016,10.152898,50.261772,61568,75745,7.543277,3,26390,20315,0.000611,2.599584,38,3.528621,15.728965,0,0,0,0,0,0,0,0,0,353.666667,False
2026-02-17 11:28:20+00:00,2,10,32,16384,8192,2000,25.067997,19.882388,5.185609,1.452722,74.932003,10827,66.087226,7.475155,54.153958,87048,657224,9.628373,18,58159,56381,4.9e-05,3.625302,40,5.260558,10.0,0,0,0,0,0,0,0,0,0,353.5,False
2026-02-17 11:28:30+00:00,2,10,32,16384,8192,2000,19.990526,19.990526,0.0,1.804555,80.009474,8390,51.214186,7.122893,53.887241,94048,286789,8.572729,9,10000,8000,5.5e-05,3.191525,35,1.264477,10.0,0,0,0,0,0,0,0,0,0,353.333333,False
2026-02-17 11:28:40+00:00,2,10,32,16384,8192,2000,17.985304,17.985304,0.0,2.057085,82.014696,9694,59.171519,5.329123,52.577292,157004,66838,6.703581,5,32186,12289,0.0,3.138122,35,8.074634,10.0,0,0,0,0,0,0,0,0,0,353.166667,False
2026-02-17 11:28:50+00:00,2,10,32,16384,8192,2000,22.970904,22.970904,0.0,1.875275,77.029096,8585,52.398879,8.171564,52.290872,197365,264373,8.182249,11,26800,31210,0.000212,1.546659,33,0.0,16.750951,0,0,0,0,0,0,0,0,0,353.0,False
2026-02-17 11:29:00+00:00,2,10,32,16384,8192,2000,13.463929,13.463929,0.0,2.440636,86.536071,9101,55.552006,11.494068,52.159766,50000,81614,6.424298,3,42872,16063,4.9e-05,2.221206,27,0.0,10.0,0,0,0,0,0,0,0,0,0,352.833333,False
2026-02-17 11:29:10+00:00,2,10,32,16384,8192,2000,11.650092,11.650092,0.0,1.348271,88.349908,9644,58.864107,6.234232,53.853919,50000,254500,7.420177,7,10000,8000,4.2e-05,3.287235,31,2.298005,10.0,0,0,0,0,0,0,0,0,0,352.666667,False
2026-02-17 11:29:20+00:00,2,10,32,16384,8192,2000,16.383599,16.383599,0.0,1.182394,83.616401,8522,52.014787,5.082559,50.432117,50000,219799,7.42801,6,40013,38168,2e-05,3.898724,36,1.884694,18.871797,0,0,0,0,0,0,0,0,0,352.5,False
2026-02-17 11:29:30+00:00,2,10,32,16384,8192,2000,19.040411,19.040411,0.0,1.590608,80.959589,9286,56.677272,5.34672,52.383249,58297,115611,6.987095,4,36011,11512,1.5e-05,1.938033,31,0.0,10.0,0,0,0,0,0,0,0,0,0,352.333333,False
2026-02-17 11:29:40+00:00,2,10,32,16384,8192,2000,20.849808,20.849808,0.0,1.958786,79.150192,8663,52.876755,9.331889,52.111906,196906,30000,7.179304,5,36983,63824,0.000279,2.920187,30,5.810998,10.0,0,0,0,0,0,0,0,0,0,352.166667,False
2026-02-17 11:29:50+00:00,2,10,32,16384,8192,2000,18.594898,18.594898,0.0,0.637303,81.405102,9465,57.771288,6.038954,51.994111,314374,61381,8.160357,9,16833,8000,4.5e-05,3.350074,28,0.0,10.0,0,0,0,0,0,0,0,0,0,352.0,False
2026-02-17 11:30:00+00:00,2,10,32,16384,8192,2000,19.121372,19.121372,0.0,1.965142,80.878628,9818,59.928243,5.034129,52.222713,50000,100755,6.659403,3,10078,8000,2.2e-05,1.509667,28,8.035406,10.0,0,0,0,0,0,0,0,0,0,351.833333,False
2026-02-17 11:30:10+00:00,2,10,32,16384,8192,2000,19.1916,19.1916,0.0,2.540494,80.8084,8479,51.757371,7.598213,52.884088,229659,30000,7.934159,6,48483,29097,6.7e-05,2.849012,28,0.0,10.0,0,0,0,0,0,0,0,0,0,351.666667,False
2026-02-17 11:30:20+00:00,2,10,32,16384,8192,2000,19.432994,19.432994,0.0,0.804476,80.567006,9420,57.498321,9.63524,51.591241,322394,41956,7.566642,8,22038,8000,1.4e-05,1.855403,32,0.045396,10.0,0,0,0,0,0,0,0,0,0,351.5,False
2026-02-17 11:30:30+00:00,2,10,32,16384,8192,2000,19.127135,19.127135,0.0,1.524821,80.872865,8155,49.774927,6.933881,51.904354,220548,115156,7.678979,8,92547,47594,1.4e-05,3.064746,32,8.74205,10.0,0,0,0,0,0,0,0,0,0,351.333333,False
2026-02-17 11:30:40+00:00,2,10,32,16384,8192,2000,19.590402,19.590402,0.0,2.580934,80.409598,8342,50.921178,7.194204,52.77569,50000,356253,8.102153,9,13470,42670,5e-05,1.36741,40,0.286073,10.0,0,0,0,0,0,0,0,0,0,351.166667,False
2026-02-17 11:30:50+00:00,2,10,32,16384,8192,2000,20.219574,20.219574,0.0,1.209065,79.780426,10553,64.410723,7.237434,52.553916,462832,76235,8.28524,13,10000,19416,0.00013,4.396321,24,0.71371,10.0,0,0,0,0,0,0,0,0,0,351.0,False
2026-02-17 11:31:00+00:00,2,10,32,16384,8192,2000,17.863503,17.863503,0.0,1.867392,82.136497,9465,57.771599,7.662365,51.590283,50000,30000,6.795026,1,47247,8000,0.000248,2.965672,24,5.174062,10.0,0,0,0,0,0,0,0,0,0,350.833333,False
2026-02-17 11:31:10+00:00,2,10,32,16384,8192,2000,24.627237,19.539482,5.087755,0.937526,75.372763,9416,57.471877,7.769759,53.854376,1154073,30000,12.00771,28,10000,8000,3.8e-05,4.541424,34,3.018871,10.0,0,0,0,0,0,0,0,0,0,350.666667,False
2026-02-17 11:31:20+00:00,2,10,32,16384,8192,2000,24.267637,21.989169,2.278468,2.549286,75.732363,10841,66.172913,5.331737,52.031799,50000,301951,7.445514,8,24121,22648,8.8e-05,4.434215,34,1.515964,10.0,0,0,0,0,0,0,0,0,0,350.5,False
2026-02-17 11:31:30+00:00,2,10,32,16384,8192,2000,19.584804,19.584804,0.0,0.61238,80.415196,8831,53.903294,5.419841,51.944656,50000,30000,6.389296,1,67448,65597,0.000115,2.935778,35,2.633697,10.0,0,0,0,0,0,0,0,0,0,350.333333,False
2026-02-17 11:31:40+00:00,2,10,32,16384,8192,2000,14.759376,14.759376,0.0,1.52446,85.240624,8201,50.057263,11.648843,51.010968,107754,30000,6.899613,3,28450,17392,5.6e-05,1.165309,28,4.088892,10.0,0,0,0,0,0,0,0,0,0,350.166667,False
2026-02-17 11:31:50+00:00,2,10,32,16384,8192,2000,22.693065,21.048579,1.644486,1.429849,77.306935,8337,50.886466,7.823586,52.069374,830379,269311,12.011583,26,58004,15534,6.8e-05,2.509412,33,7.981527,10.0,0,0,0,0,0,0,0,0,0,350.0,False
2026-02-17 11:32:00+00:00,2,10,32,16384,8192,2000,16.951522,16.951522,0.0,2.157069,83.048478,7847,47.896943,5.151835,53.239257,321347,59020,7.582047,9,19383,9317,4e-06,2.939543,28,0.0,10.0,0,0,0,0,0,0,0,0,0,349.833333,False
2026-02-17 11:32:10+00:00,2,10,32,16384,8192,2000,19.936218,19.372017,0.564201,2.355863,80.063782,10269,62.680877,13.393984,52.874366,161342,35798,6.702961,4,10000,8000,8e-06,2.204093,36,1.514566,10.0,0,0,0,0,0,0,0,0,0,349.666667,False
2026-02-17 11:32:20+00:00,2,10,32,16384,8192,2000,20.394248,20.394248,0.0,1.640702,79.605752,7389,45.103529,6.150684,52.560387,137843,117810,6.962125,6,31263,51966,1.8e-05,3.605091,24,0.105283,10.0,0,0,0,0,0,0,0,0,0,349.5,False
2026-02-17 11:32:30+00:00,2,10,32,16384,8192,2000,20.116048,19.433692,0.682356,2.720416,79.883952,10198,62.247557,6.899601,53.087532,394922,217035,8.696085,14,28693,30374,3.1e-05,3.375242,30,0.180027,10.0,0,0,0,0,0,0,0,0,0,349.333333,False
2026-02-17 11:32:40+00:00,2,10,32,16384,8192,2000,25.039746,23.030785,2.008961,0.920545,74.960254,8109,49.499159,9.236128,52.918495,956784,316039,12.082917,31,36638,13617,0.000207,3.662811,30,7.122061,10.0,0,0,0,0,0,0,0,0,0,349.166667,False
2026-02-17 11:32:50+00:00,2,10,32,16384,8192,2000,18.871261,18.871261,0.0,2.043865,81.128739,9314,56.853421,5.096497,53.25213,590923,30000,9.073764,15,27760,29795,0.000239,3.095847,31,13.057009,10.0,0,0,0,0,0,0,0,0,0,349.0,False
2026-02-17 11:33:00+00:00,2,10,32,16384,8192,2000,17.62409,17.62409,0.0,1.579919,82.37591,9044,55.202679,5.975871,52.415097,302010,43758,7.75411,8,10000,22782,8e-06,3.614947,29,0.0,10.0,0,0,0,0,0,0,0,0,0,348.833333,False
2026-02-17 11:33:10+00:00,2,10,32,16384,8192,2000,22.58136,22.58136,0.0,2.433492,77.41864,7842,47.867728,5.598179,50.276757,138325,97075,7.15097,5,37797,8000,4.1e-05,3.064358,41,0.827614,17.265492,0,0,0,0,0,0,0,0,0,348.666667,False
2026-02-17 11:33:20+00:00,2,10,32,16384,8192,2000,18.695625,17.409209,1.286416,1.893204,81.304375,9712,59.278256,5.541704,51.67458,82666,236265,7.724011,7,10000,20488,0.00013,2.389376,30,8.249894,10.0,0,0,0,0,0,0,0,0,0,348.5,False
2026-02-17 11:33:30+00:00,2,10,32,16384,8192,2000,23.004438,23.004438,0.0,1.856043,76.995562,9929,60.60777,6.90682,53.415941,92512,99202,7.388487,4,48114,41138,0.000604,5.174853,32,9.485394,10.0,0,0,0,0,0,0,0,0,0,348.333333,False
2026-02-17 11:33:40+00:00,2,10,32,16384,8192,2000,17.91817,17.91817,0.0,1.09158,82.08183,10060,61.406177,5.199256,53.706839,687049,121644,9.835879,19,174036,15371,0.00014,3.803919,29,7.403558,10.0,0,0,0,0,0,0,0,0,0,348.166667,False
2026-02-17 11:33:50+00:00,2,10,32,16384,8192,2000,26.345716,24.737689,1.608027,2.141487,73.654284,9744,59.4748,9.737874,51.61523,432824,93341,8.528881,12,220660,8000,5e-05,4.010192,31,3.155526,18.219004,0,0,0,0,0,0,0,0,0,348.0,False
2026-02-17 11:34:00+00:00,2,10,32,16384,8192,2000,20.906415,20.906415,0.0,1.935819,79.093585,9917,60.533219,10.520098,51.539684,245662,134240,8.685463,9,10000,14373,0.000201,2.577471,39,2.041178,10.0,0,0,0,0,0,0,0,0,0,347.833333,False
2026-02-17 11:34:10+00:00,2,10,32,16384,8192,2000,22.72814,19.261041,3.467099,2.182047,77.27186,8901,54.327514,6.86534,54.961056,123419,86092,7.033823,5,74715,8000,0.000186,2.155169,34,0.156238,14.599232,0,0,0,0,0,0,0,0,0,347.666667,False
2026-02-17 11:34:20+00:00,2,10,32,16384,8192,2000,17.162842,17.162842,0.0,1.502595,82.837158,9358,57.120576,5.696223,52.005855,146294,30000,6.701519,4,10000,27809,0.000115,4.031325,31,4.240537,10.690623,0,0,0,0,0,0,0,0,0,347.5,False
2026-02-17 11:34:30+00:00,2,10,32,16384,8192,2000,16.620845,16.620845,0.0,1.152192,83.379155,8614,52.581249,6.706166,51.446252,277517,30000,7.656908,7,10000,33494,6e-06,2.65787,32,0.0,10.0,0,0,0,0,0,0,0,0,0,347.333333,False
2026-02-17 11:34:40+00:00,2,10,32,16384,8192,2000,17.286872,17.286872,0.0,1.107488,82.713128,8352,50.979475,5.581061,50.973788,72999,243634,8.397557,7,10000,8000,0.000163,2.978735,38,0.0,10.0,0,0,0,0,0,0,0,0,0,347.166667,False
2026-02-17 11:34:50+00:00,2,10,32,16384,8192,2000,14.9172,14.9172,0.0,1.859114,85.0828,8430,51.456617,8.021202,52.92348,50000,129291,6.923574,4,28343,12750,0.000154,1.674366,48,2.218701,10.0,0,0,0,0,0,0,0,0,0,347.0,False
2026-02-17 11:35:00+00:00,2,10,32,16384,8192,2000,17.747971,17.747971,0.0,1.472517,82.252029,7988,48.759554,8.852867,54.105314,217435,30000,7.884712,6,28906,91460,3.6e-05,2.904564,37,0.0,10.0,0,0,0,0,0,0,0,0,0,346.833333,False
2026-02-17 11:35:10+00:00,2,10,32,16384,8192,2000,24.192239,24.192239,0.0,1.372968,75.807761,9423,57.516048,11.185861,51.292172,355196,74735,7.525087,10,180690,48045,0.000146,2.845847,34,0.0,34.86218,0,0,0,0,0,0,0,0,0,346.666667,False
2026-02-17 11:35:20+00:00,2,10,32,16384,8192,2000,19.829102,19.829102,0.0,1.665583,80.170898,8726,53.265054,5.333513,50.737078,79560,129969,7.255067,5,10000,25509,8e-05,2.797289,28,0.0,10.0,0,0,0,0,0,0,0,0,0,346.5,False
